name_y,resumen_reseñas,avg_rating,latitude_x,longitude_x,address
Estrela Brasil Corporation,The Feijoada...omg...as real and authentic as it gets. So good.,4.2,28.0255016,-82.57232499999999,"Estrela Brasil Corporation, 8206 W Waters Ave #110, Tampa, FL 33615"
Subway,it was closed yesterday but nice people there.,4.1,28.0237256,-82.58373739999999,"Subway, 8212 Sheldon Rd, Tampa, FL 33615"
Starbucks,Ordered a pick up order but had no idea that the line was going to look like this... if I knew I wouldn't have done it. Took 10 minutes to move up one car space.,4.1,28.0435209,-82.5820201,"Starbucks, 10431 Sheldon Rd #101, Tampa, FL 33626, United States"
Gondolier Pizza,"Nice place with reasonable prices. Nothing fancy, but the food is always good and the servers are friendly and attentive.",4.2,28.0543459,-82.5819609,"Gondolier Pizza, 11625 Sheldon Rd, Tampa, FL 33626"
The Salad Station,Good food. Place looked clean.,4.3,28.032996,-82.644376,"The Salad Station, 13811 W Hillsborough Ave, Tampa, FL 33635"
Le Peep Florida,"I must admit. It took me a moment, but then it clicked.",4.6,28.0292056,-82.6387288,"Le Peep Florida, 12852 W Hillsborough Ave, Tampa, FL 33635"
Rocket Tacos,I love this place and was so sad to see that they are closed! They had amazing food!,4.3,28.0697316,-82.576807,"Rocket Tacos, 8015 Citrus Park Town Center Mall, Tampa, FL 33625"
CEVICHE KING PERUVIAN FOOD TRUCK,Food is delicious! They take a little too long but it's worth the wait!,4.2,28.0256194,-82.5743492,"CEVICHE KING PERUVIAN FOOD TRUCK, 8310 W Waters Ave, Tampa, FL 33615"
China,Great portions food was delicious this is the second time I've taken out food from there do not have one complaint about this,3.7,28.0712911,-82.63227479999999,"China, 13052 Race Track Rd, Tampa, FL 33626"
Pit Stop Southern BBQ,Coming from Tennessee I was told I better eat as much BBQ I could before moving down to Tampa because I wouldnt find any down here. Well let me tell you what!,4.4,28.0324276,-82.6854309,"Pit Stop Southern BBQ, 3665 FL-580, Oldsmar, FL 34677"
Chick-fil-A,Very disappointed that the new spicy chicken strips were so tiny?? I love chic fillet but not like I use to now👌🏻🍽,4.6,28.0432737,-82.67907989999999,"Chick-fil-A, 3740 Tampa Rd, Oldsmar, FL 34677"
Marco's Pizza,Fast Order Completion. Great prices.,3.9,28.090918,-82.69771,"Marco's Pizza, 2657 E Lake Rd S, Palm Harbor, FL 34684"
Subway,The Subway in Boot Ranch is the best Subway I have ever visited. The staff (namely Jen) was very friendly to all customers and really made you feel welcome.,4.3,28.0612121,-82.7096333,"Subway, 312 E Lake Rd S, Palm Harbor, FL 34685"
Clear Sky Club Haus,There’s a lot of potential here. Salmon on the salad was overcooked.,4.5,28.10286,-82.69354609999999,"Clear Sky Club Haus, 36355 E Lake Rd S, Palm Harbor, FL 34685"
Subway,2nd time this month. Horrible service and a horrible meal.,4.3,28.1013569,-82.6925607,"Subway, 36169 E Lake Rd S Unit #9, Palm Harbor, FL 34685"
Clean Juice,"Very yummy smoothies, and the cashew milk cold brew is soooo good! It is a little pricy, so it's definitely a treat for me to go there and not an every day thing.",4.8,28.0133546,-82.71119139999999,"Clean Juice, 2516 McMullen Booth Rd A, Clearwater, FL 33761"
Taco Bell,The grill was down so you couldn't get anything that used the grill. My nacho chips were stale and there was so little cheese on them that I had to add  my own when I got home.,2.8,28.049404,-82.6991132,"Taco Bell, 3144 Tampa Rd, Oldsmar, FL 34677, United States"
BD'S Mongolian Grill,pretty good food. I like the atmosphere.,4.3,28.0493641,-82.7006912,"BD'S Mongolian Grill, 3140 Tampa Rd, Oldsmar, FL 34677"
"Kaia Bowls - Acai Bowls, Pitaya Bowls, Poke Bowls (Countryside)",I tried 2 different things I've never even heard of: watermelon radish and candy cane beets! If you don't see them on the menu you can ask if they have them in stock.,4.1,28.0144278,-82.7339705,"Kaia Bowls - Acai Bowls, Pitaya Bowls, Poke Bowls (Countryside), 2539 Countryside Blvd Suite 5, Clearwater, FL 33761"
JoTo Thai-Sushi Clearwater,Absolutely amazing food. Fantastic service.,4.3,28.0126298,-82.7317297,"JoTo Thai-Sushi Clearwater, 2549 Countryside Blvd #3, Clearwater, FL 33761"
"Pholicious, Inc.","Horrible! Today I stopped by w/my daughter & there were 3 girls working,  I waited to get home to enjoy my soup, when I opened it the noodles were cut down so bad they were literally ""chopped""!",4.0,28.017454,-82.7325453,"Pholicious, Inc., 27001 US-19 #9245, Clearwater, FL 33761"
Chuck E. Cheese,For my first time there the atmosphere was good. It wasn't as crowded and everyone was enjoying themselves.,4.1,28.0080698,-82.7279788,"Chuck E. Cheese, 25921 US-19, Clearwater, FL 33763, United States"
Newk's Eatery,This place deserves 5 stars + in my eyes. The food is worth the price.,4.4,27.9600016,-82.72872079999999,"Newk's Eatery, 2613 Gulf to Bay Blvd #1650, Clearwater, FL 33759, United States"
Corner Gourmet Deli,Great food and reasonable prices. The place is kept clean.,4.8,27.9997134,-82.72826549999999,"Corner Gourmet Deli, 2600 McCormick Dr, Clearwater, FL 33759"
Waffle House,"Love this place. Quick, easy, and cheap :).",4.4,27.990556,-82.73275439999999,"Waffle House, 2510 Sunset Point Rd, Clearwater, FL 33765, United States"
Johnny's Italian Restaurant,Nice cozy old Italian feel restaurant. The stuffed shells with added meat sauce are delectable.,4.4,27.9821872,-82.7166901,"Johnny's Italian Restaurant, 2907 FL-590, Clearwater, FL 33759, United States"
Cicis Pizza,Good place to have a five year old Birthday party. Food is not bad.,4.0,27.9817246,-82.71123659999999,"Cicis Pizza, 1560 McMullen Booth Rd, Clearwater, FL 33759, United States"
Cedar Lounge,"10/10 I recommend to anyone , amazing staff and even better service",4.4,27.974158,-82.709521,"Cedar Lounge, 904 McMullen Booth Rd, Clearwater, FL 33759"
The Dancing Crab,Excellent seafood at a great price. We ordered the family combo.,4.5,27.98166,-82.73040449999999,"The Dancing Crab, 22996 FL-55, Clearwater, FL 33765"
Nature's Table Clearwater [SPC ES Building],Great food! Much better than normal cafeteria food.,3.7000000000000006,27.9652391,-82.7354682,"Nature's Table Clearwater [SPC ES Building], 2465 Drew St, Clearwater, FL 33765"
Hooters,We and my son love to come here 😁🤗...the servers are a plus for him lol🤣😂.. Did i mention he's 7 lol ...Good quick service..never had an issue.. My favorites the crab legs 😜 delicious and i must have that butter ..wow what do u put in it ..its just so goood ..but i also love the wings and i have to have my blue cheese on the side like 🍟 s 😁. Either in or out service is always good.,4.2,27.9609226,-82.721237,"Hooters, 2800 Gulf to Bay Blvd, Clearwater, FL 33759, United States"
Pete & Shorty's Iowa Bistro,Food was great love the beer tap water fountain. Prices are not too expensive.,4.3,27.960844,-82.72056099999999,"Pete & Shorty's Iowa Bistro, 2820 Gulf to Bay Blvd, Clearwater, FL 33759, United States"
Smokey Bones,"If I could give them a 0 star, I would. It was very warm inside the restaurant and it’s hot outside so we wanted to sit inside hoping it would be nice and cool.",4.2,27.9601367,-82.726761,"Smokey Bones, 2693 Gulf to Bay Blvd, Clearwater, FL 33759, United States"
Panera Bread,"I love Panera. The food here is good, but slow.",4.1,27.9588269,-82.7265087,"Panera Bread, 2679 Gulf to Bay Blvd Suite 530, Clearwater, FL 33759, United States"
Aldo's New York Pizza,"I have ordered here several times, and I’ve had the white pizza, pepperoni, veggie... all of them were delicious and fresh! The garlic knots, spaghetti & meatballs, salad, and other entrees were also fresh and so good!",4.4,27.9669273,-82.7317934,"Aldo's New York Pizza, 2551 Drew St #201, Clearwater, FL 33765, United States"
Subway,This subway is not safe to go to during the pandemic. The person making sandwiches was not wearing her mask property as it was just hanging off her chin.,3.5,27.9439243,-82.7464148,"Subway, 1444-A S Belcher Rd, Clearwater, FL 33764"
Papa's New York Diner,"Donald is a little quirky and fun-but, I think that is a requirement to work here. The fun decor, wonderful staff and delicious food with great prices makes this a place we have added to our go to places.",4.2,27.9609269,-82.76371569999999,"Papa's New York Diner, 1764 Gulf to Bay Blvd, Clearwater, FL 33755, United States"
Daily News Cafe & Restaurant,The place has decently priced and portioned quasi-authentic Mediterranean cuisine. Their bread were amazing.,4.7,27.961909,-82.7454353,"Daily News Cafe & Restaurant, 401 S Belcher Rd, Clearwater, FL 33765, United States"
Culver's,"Great quality, always consistent. The employees were very nice.",4.4,27.9609348,-82.7538879,"Culver's, 2008 Gulf to Bay Blvd, Clearwater, FL 33765, United States"
Einstein Bros. Bagels,"The woman who served us was very nice, very professional, took great care of us. Good coffee.",4.1,27.9608316,-82.75807569999999,"Einstein Bros. Bagels, 1900 Gulf to Bay Blvd, Clearwater, FL 33765"
La Chiquita,"They have traditional Mexican food  The Best tacos in Clearwater area. Tacos de cuero, buche, campechano and suadero are my top picks.",4.0,27.9677349,-82.7584521,"La Chiquita, 1907 Drew St, Clearwater, FL 33765"
Amore Pizzeria,Great cheese pizza here. They have a cute romantic table and decor here is really cute inside.,4.7,27.9676424,-82.76619339999999,"Amore Pizzeria, 1719 Drew St, Clearwater, FL 33755, United States"
"Able Builders, Inc",I had a slow hot water leak under my kitchen cabinet which was there originally. They came out and gave me an estimate for repair.,4.9,27.9035022,-82.7278542,"Able Builders, Inc, 14445 US Hwy 19 N suite a, Clearwater, FL 33764"
"Anthony's Deli, Pizzeria, and Bakery",Only the highest quality foods are served here. Fabulous sandwiches from the home made sausage to the Italian beef and italian.,4.6,27.929633,-82.79624199999999,"Anthony's Deli, Pizzeria, and Bakery, 1435 Clearwater Largo Rd N, Largo, FL 33770"
Cristino's Coal Oven Pizza,We had a great experience. It was great!,4.7,27.9543223,-82.799683,"Cristino's Coal Oven Pizza, 1101 S Ft Harrison Ave, Clearwater, FL 33756, United States"
Hispania Tapas Bar & Cafe,A great place to try authentic Spanish food. Their tapas are amazing.,4.3,27.966604,-82.80014489999999,"Hispania Tapas Bar & Cafe, 34 N Fort Harrison Ave, Clearwater, FL 33755"
Grahame's Gourmet Cafe,Great vegetarian and vegan options. 🙃,4.8,27.9653619,-82.79858159999999,"Grahame's Gourmet Cafe, 601 Cleveland St #140, Clearwater, FL 33755"
"Munyan Painting, Roofing, and Restoration","Very nice and helpful, they care and they do great quality work. The price is also great.",4.4,27.9618524,-82.78868159999999,"Munyan Painting, Roofing, and Restoration, 1175 Gould St, Clearwater, FL 33756"
Wendy's,Don't bother with this location when it comes to delivery. Food is always luke warm or cold and they always partly to barely fill up the fries.,3.8999999999999995,27.9562667,-82.7881302,"Wendy's, 900 S Missouri Ave, Clearwater, FL 33756, United States"
Real Del Monte Mexican Restaurant,Let me tell you.... If you know anything about actually good Mexican food check this place out.,4.1,27.9653296,-82.7784057,"Real Del Monte Mexican Restaurant, 1417 Cleveland St, Clearwater, FL 33755"
Liquid Lenny's Customs,"I was reluctant to leave another good review because I like feeling like I have a ""secret connect"".. But this guy and company deserve to be recognized...not only did the work come out better than I expected, my bill was $400 less than we agreed to because of the amount of paint used...that never happens with integrity anymore...class act.",5.0,28.0418908,-82.6539581,"Liquid Lenny's Customs, 400 Douglas Rd E Suite A, Oldsmar, FL 34677"
Jockyboy's BBQ,I drove past the Drew Street location many times on my way home but never stopped. I decided to go try it today and learned that location closed.,4.8,27.9683583,-82.76095389999999,"Jockyboy's BBQ, 1850 Drew St, Clearwater, FL 33765"
Sandshakers,Amazing little place! The food is awesome!,4.8,27.9727795,-82.7970404,"Sandshakers, 700 Eldridge St, Clearwater, FL 33755"
in-n-out taco,"Went back and had the al pastor & pineapple bowl with fresh hot peppers. It was so good, I went back.",4.7,27.961468,-82.7955997,"in-n-out taco, 435 S Myrtle Ave, Clearwater, FL 33756"
The Black Pearl of Dunedin,If there is a more elevated food experience out there... i look forward to trying it some day... the lobster risotto is sublime... every other dish ive sampled is memorable from bread course to desert...,4.7,28.011863,-82.78944899999999,"The Black Pearl of Dunedin, 315 Main St, Dunedin, FL 34698"
"Casa Tina ""Fresh, Healthy, Authentic Mexican""",Huge portions of delicious food. Margaritas are pretty delicious too.,4.3,28.0115872,-82.7882815,"Casa Tina ""Fresh, Healthy, Authentic Mexican"", 365 Main St, Dunedin, FL 34698, United States"
Carvor's Fish House,"It is not a Michelin restaurant by any means , but for what they are (a fish shack) and the food they cook is absolute perfection. I have had this countless times and it is always perfect.",4.9,28.0134324,-82.7876814,"Carvor's Fish House, 907 Douglas Ave, Dunedin, FL 34698"
Southie Coffee,Large interesting coffee menu. They offer plant based milks 😊.,4.9,27.9422928,-82.787734,"Southie Coffee, 1500 S Missouri Ave, Clearwater, FL 33756"
The Restorative,What an amazing culinary experience! We started with the scallops and they were fantastic.,4.7,28.0055332,-82.7758865,"The Restorative, 420 Patricia Ave, Dunedin, FL 34698"
Roxys Clearwater,Food has a lot of flavor and creativity. Atmosphere is vibrant and wait staff is friendly and attentive.,4.8,27.9658505,-82.8007246,"Roxys Clearwater, 412 Cleveland St, Clearwater, FL 33755"
Charley's Philly Steaks,My first and last time I'll eat here. The cheesesteaks edible If you like Subway you'll love it!,4.0,27.9609457,-82.7420051,"Charley's Philly Steaks, 2300 Gulf to Bay Blvd, Clearwater, FL 33765"
Caruso's Deli & Bar,"We Ordered 2 Dream burgers, they forgot to put the bacon on the burgers! Other than that, the Burgers are really good.",4.6,27.9809914,-82.7548482,"Caruso's Deli & Bar, 1600 N Hercules Ave, Clearwater, FL 33765"
